,happs,rank,stdDev,word
6077,6.02,2538,1.41,aircraft
6078,6.02,2539,1.88,amen
6079,6.02,2540,1.08,basket
6080,6.02,2541,1.41,blog
6081,6.02,2542,1.3,cards
6082,6.02,2543,1.71,celebrity
6083,6.02,2544,2.02,christians
6084,6.02,2545,1.29,concepts
6085,6.02,2546,1.62,content
6086,6.02,2547,1.44,creates
6087,6.02,2548,1.44,delivery
6088,6.02,2549,1.1,developing
6089,6.02,2550,1.94,doll
6090,6.02,2551,1.35,download
6091,6.02,2552,1.99,eggs
6092,6.02,2553,1.13,engineers
6093,6.02,2554,0.89,essential
6094,6.02,2555,1.06,fixed
6095,6.02,2556,1.41,float
6096,6.02,2557,1.12,fridge
6097,6.02,2558,1.74,fund-raising
6098,6.02,2559,1.24,inn
6099,6.02,2560,2.03,jam
6100,6.02,2561,1.57,japanese
6101,6.02,2562,1.36,male
6102,6.02,2563,1.39,monetary
6103,6.02,2564,1.41,native
6104,6.02,2565,1.46,newspapers
6105,6.02,2566,1.24,objectives
6106,6.02,2567,2.25,pregnancy
6107,6.02,2568,1.06,presence
6108,6.02,2569,1.2,production
6109,6.02,2570,1.63,programs
6110,6.02,2571,1.7,pub
6111,6.02,2572,1.63,quick
6112,6.02,2573,1.72,rare
6113,6.02,2574,1.29,records
6114,6.02,2575,1.8,retire
6115,6.02,2576,1.46,simple
6116,6.02,2577,1.76,sophisticated
6117,6.02,2578,1.17,teams
6118,6.02,2579,1.12,totally
6119,6.02,2580,0.94,try
6120,6.02,2581,1.85,unwind
6121,6.02,2582,1.38,voting
6122,6.02,2583,1.55,walk
6123,6.02,2584,1.3,will
6124,6.02,2585,1.39,windows
6125,6.02,2586,1.35,wondering
6126,6.02,2587,1.38,writes
6127,6.02,2588,1.71,xoxo
6128,6.01,2589,1.87,rains
6129,6.0,2590,1.58,1990's
6130,6.0,2591,1.29,act
6131,6.0,2592,1.41,adapted
6132,6.0,2593,1.65,alliance
6133,6.0,2594,1.47,allow
6134,6.0,2595,1.03,applicable
6135,6.0,2596,1.44,archives
6136,6.0,2597,0.97,attend
6137,6.0,2598,1.11,attending
6138,6.0,2599,1.47,automatic
6139,6.0,2600,1.56,automatically
6140,6.0,2601,1.63,avatar
6141,6.0,2602,1.65,beans
6142,6.0,2603,1.51,beliefs
6143,6.0,2604,1.44,bien
6144,6.0,2605,1.32,biggest
6145,6.0,2606,1.63,brew
6146,6.0,2607,1.64,brook
6147,6.0,2608,1.48,cambridge
6148,6.0,2609,1.29,concentrations
6149,6.0,2610,1.34,conscience
6150,6.0,2611,1.23,continent
6151,6.0,2612,1.51,crimson
6152,6.0,2613,1.41,eighteenth
6153,6.0,2614,1.71,exactly
6154,6.0,2615,0.9,extend
6155,6.0,2616,2.06,favor
6156,6.0,2617,1.62,finale
6157,6.0,2618,1.58,find
6158,6.0,2619,1.88,fireplace
6159,6.0,2620,1.07,fixing
6160,6.0,2621,1.18,glance
6161,6.0,2622,1.48,global
6162,6.0,2623,1.56,ha
6163,6.0,2624,1.48,hands
6164,6.0,2625,1.58,heating
6165,6.0,2626,1.2,indeed
6166,6.0,2627,1.31,integral
6167,6.0,2628,1.9,itunes
6168,6.0,2629,1.31,japan
6169,6.0,2630,1.68,jenny
6170,6.0,2631,1.86,king's
6171,6.0,2632,1.23,lawn
6172,6.0,2633,1.44,lighting
6173,6.0,2634,1.25,likewise
6174,6.0,2635,2.13,lmfao
6175,6.0,2636,0.99,make
6176,6.0,2637,1.05,meaning
6177,6.0,2638,1.64,mega
6178,6.0,2639,1.35,metals
6179,6.0,2640,1.26,mucho
6180,6.0,2641,1.55,nations
6181,6.0,2642,1.28,network
6182,6.0,2643,1.14,olive
6183,6.0,2644,1.23,opened
6184,6.0,2645,1.18,oregon
6185,6.0,2646,1.29,owns
6186,6.0,2647,1.03,participants
6187,6.0,2648,1.07,pilot
6188,6.0,2649,1.48,principle
6189,6.0,2650,1.83,religion
6190,6.0,2651,1.16,result
6191,6.0,2652,1.16,service
6192,6.0,2653,1.5,sights
6193,6.0,2654,1.16,sites
6194,6.0,2655,1.41,sponsor
6195,6.0,2656,1.07,started
6196,6.0,2657,1.29,stereo
6197,6.0,2658,0.97,stores
6198,6.0,2659,1.44,successor
6199,6.0,2660,1.8,survive
6200,6.0,2661,1.75,surviving
6201,6.0,2662,0.99,today's
6202,6.0,2663,0.97,tuned
6203,6.0,2664,1.58,virgin
6204,6.0,2665,1.39,vista
6205,6.0,2666,0.99,walked
6206,5.98,2667,1.42,2-car
6207,5.98,2668,1.42,action
6208,5.98,2669,1.24,afternoon
6209,5.98,2670,1.25,anytime
6210,5.98,2671,1.0,attempting
6211,5.98,2672,1.44,audience
6212,5.98,2673,1.44,august
6213,5.98,2674,1.39,author
6214,5.98,2675,1.78,awww
6215,5.98,2676,1.25,bbc
6216,5.98,2677,0.96,began
6217,5.98,2678,1.45,biography
6218,5.98,2679,1.29,broadcast
6219,5.98,2680,1.53,canada
6220,5.98,2681,1.32,communities
6221,5.98,2682,1.35,contributor
6222,5.98,2683,1.38,creatures
6223,5.98,2684,1.22,declaration
6224,5.98,2685,1.41,dell
6225,5.98,2686,1.24,dialogue
6226,5.98,2687,1.38,drum
6227,5.98,2688,1.44,ebook
6228,5.98,2689,1.44,egg
6229,5.98,2690,1.32,explained
6230,5.98,2691,1.1,fabric
6231,5.98,2692,1.81,father-in-law
6232,5.98,2693,1.17,feature
6233,5.98,2694,1.29,ferry
6234,5.98,2695,1.13,fingertips
6235,5.98,2696,1.04,flash
6236,5.98,2697,1.89,flights
6237,5.98,2698,1.44,folk
6238,5.98,2699,1.32,gathered
6239,5.98,2700,1.45,grammys
6240,5.98,2701,1.27,heh
6241,5.98,2702,1.39,hill
6242,5.98,2703,1.25,http
6243,5.98,2704,1.12,identity
6244,5.98,2705,1.45,informal
6245,5.98,2706,1.36,ireland
6246,5.98,2707,1.56,java
6247,5.98,2708,1.7,july
6248,5.98,2709,1.2,keys
6249,5.98,2710,1.27,lego
6250,5.98,2711,1.38,lessons
6251,5.98,2712,1.38,looks
6252,5.98,2713,1.52,macbook
6253,5.98,2714,2.33,mcdonalds
6254,5.98,2715,1.1,meets
6255,5.98,2716,0.94,messages
6256,5.98,2717,1.15,national
6257,5.98,2718,1.33,netherlands
6258,5.98,2719,1.73,nintendo
6259,5.98,2720,1.08,normal
6260,5.98,2721,1.58,nyc
6261,5.98,2722,1.13,organization
6262,5.98,2723,1.13,originally
6263,5.98,2724,1.44,ours
6264,5.98,2725,1.33,ourselves
6265,5.98,2726,1.17,pairs
6266,5.98,2727,1.17,pic
6267,5.98,2728,1.27,planned
6268,5.98,2729,1.24,pop
6269,5.98,2730,1.5,prose
6270,5.98,2731,1.24,recordings
6271,5.98,2732,1.17,represented
6272,5.98,2733,1.22,robin
6273,5.98,2734,1.44,schools
6274,5.98,2735,1.79,singapore
6275,5.98,2736,1.2,sounds
6276,5.98,2737,1.33,specialized
6277,5.98,2738,0.98,store
6278,5.98,2739,1.48,sweater
6279,5.98,2740,1.41,tonight's
6280,5.98,2741,1.49,train
6281,5.98,2742,1.13,triple
6282,5.98,2743,1.15,wing
6283,5.98,2744,1.51,faire
6284,5.98,2745,1.76,lasts
6285,5.98,2746,1.76,nana
6286,5.98,2747,1.28,precisely
6287,5.98,2748,1.33,probable
6288,5.98,2749,1.11,refer
6289,5.98,2750,1.55,spoon
6290,5.98,2751,1.08,similarly
6291,5.98,2752,1.17,glimpse
6292,5.98,2753,1.71,souls
6293,5.96,2754,0.9,above
6294,5.96,2755,1.56,academic
6295,5.96,2756,1.74,allowed
6296,5.96,2757,1.43,assistance
6297,5.96,2758,1.55,authorized
6298,5.96,2759,2.07,bacon
6299,5.96,2760,1.5,bay
6300,5.96,2761,1.63,bf
6301,5.96,2762,1.03,body
6302,5.96,2763,1.16,collected
6303,5.96,2764,0.97,convinced
6304,5.96,2765,1.46,destined
6305,5.96,2766,1.23,discuss
6306,5.96,2767,1.28,driven
6307,5.96,2768,1.26,everyone's
6308,5.96,2769,1.29,everything
6309,5.96,2770,1.95,fav
6310,5.96,2771,1.21,features
6311,5.96,2772,1.19,flickr
6312,5.96,2773,1.54,french
6313,5.96,2774,1.4,gig
6314,5.96,2775,1.54,gracias
6315,5.96,2776,1.51,gym
6316,5.96,2777,1.07,head
6317,5.96,2778,1.12,heels
6318,5.96,2779,1.67,hundreds
6319,5.96,2780,0.9,including
6320,5.96,2781,1.29,islanders
6321,5.96,2782,1.74,jeep
6322,5.96,2783,1.73,job
6323,5.96,2784,1.03,largely
6324,5.96,2785,1.07,made
6325,5.96,2786,1.73,mambo
6326,5.96,2787,0.99,match
6327,5.96,2788,1.24,memoir
6328,5.96,2789,1.31,mighty
6329,5.96,2790,1.86,mmmmm
6330,5.96,2791,1.03,net
6331,5.96,2792,1.87,netflix
6332,5.96,2793,1.62,players
6333,5.96,2794,1.51,potentially
6334,5.96,2795,1.26,presently
6335,5.96,2796,1.07,proof
6336,5.96,2797,1.37,reaches
6337,5.96,2798,1.23,reflecting
6338,5.96,2799,1.26,related
6339,5.96,2800,1.47,releases
6340,5.96,2801,1.35,reveal
6341,5.96,2802,1.47,reveals
6342,5.96,2803,1.48,rocks
6343,5.96,2804,1.55,roommate
6344,5.96,2805,1.14,season
6345,5.96,2806,1.29,selection
6346,5.96,2807,1.23,ship
6347,5.96,2808,1.01,ships
6348,5.96,2809,1.09,similar
6349,5.96,2810,1.01,space
6350,5.96,2811,1.58,stadium
6351,5.96,2812,1.19,starts
6352,5.96,2813,1.46,taught
6353,5.96,2814,1.34,world's
6354,5.96,2815,1.54,writer
6355,5.96,2816,1.67,yep
6356,5.96,2817,1.34,justify
6357,5.96,2818,1.38,pupil
6358,5.96,2819,1.31,spreading
6359,5.96,2820,1.5,wales
6360,5.96,2821,1.7,whoo
6361,5.96,2822,1.32,deeds
6362,5.96,2823,1.25,exhibit
6363,5.96,2824,1.73,fiddle
6364,5.96,2825,1.52,exceed
6365,5.94,2826,1.61,3d
6366,5.94,2827,1.39,alternative
6367,5.94,2828,1.17,approach
6368,5.94,2829,2.09,awe
6369,5.94,2830,1.58,ballet
6370,5.94,2831,1.15,begins
6371,5.94,2832,1.11,building
6372,5.94,2833,1.46,business
6373,5.94,2834,1.15,carpet
6374,5.94,2835,1.65,chick
6375,5.94,2836,1.19,choose
6376,5.94,2837,1.22,consent
6377,5.94,2838,1.11,continental
6378,5.94,2839,1.32,correspondence
6379,5.94,2840,0.91,custom
6380,5.94,2841,1.39,decided
6381,5.94,2842,1.15,diary
6382,5.94,2843,1.24,echo
6383,5.94,2844,1.52,elevation
6384,5.94,2845,1.17,european
6385,5.94,2846,1.22,exports
6386,5.94,2847,1.25,finds
6387,5.94,2848,1.25,forum
6388,5.94,2849,1.06,framework
6389,5.94,2850,1.3,frank
6390,5.94,2851,1.08,gather
6391,5.94,2852,1.57,germany
6392,5.94,2853,1.66,image
6393,5.94,2854,1.08,impression
6394,5.94,2855,1.2,include
6395,5.94,2856,1.38,inherent
6396,5.94,2857,1.28,intention
6397,5.94,2858,1.3,investor
6398,5.94,2859,1.63,jet
6399,5.94,2860,1.52,joyce
6400,5.94,2861,1.53,kings
6401,5.94,2862,1.3,knew
6402,5.94,2863,1.53,larger
6403,5.94,2864,1.1,letter
6404,5.94,2865,1.43,listen
6405,5.94,2866,0.98,looking
6406,5.94,2867,1.83,mba
6407,5.94,2868,1.11,member
6408,5.94,2869,1.39,men
6409,5.94,2870,0.93,movement
6410,5.94,2871,1.54,nation's
6411,5.94,2872,2.16,obama
6412,5.94,2873,1.73,ok
6413,5.94,2874,1.72,oooh
6414,5.94,2875,1.39,option
6415,5.94,2876,1.61,phoenix
6416,5.94,2877,1.62,player
6417,5.94,2878,1.43,portfolio
6418,5.94,2879,1.41,preparations
6419,5.94,2880,1.52,presidential
6420,5.94,2881,1.38,prom
6421,5.94,2882,1.39,proper
6422,5.94,2883,1.33,pulse
6423,5.94,2884,1.65,reality
6424,5.94,2885,0.87,regularly
6425,5.94,2886,1.46,reservations
6426,5.94,2887,1.71,salmon
6427,5.94,2888,1.33,scene
6428,5.94,2889,1.36,societies
6429,5.94,2890,1.3,submitted
6430,5.94,2891,1.1,substantial
6431,5.94,2892,1.27,swift
6432,5.94,2893,1.0,technique
6433,5.94,2894,1.61,thnx
6434,5.94,2895,1.52,thx
6435,5.94,2896,1.24,tide
6436,5.94,2897,1.28,trends
6437,5.94,2898,1.68,visual
6438,5.94,2899,1.06,wallet
6439,5.94,2900,1.39,wear
6440,5.94,2901,1.25,formation
6441,5.94,2902,1.13,cloth
6442,5.94,2903,1.53,delicate
6443,5.94,2904,1.31,echoes
6444,5.94,2905,1.42,geography
6445,5.94,2906,1.41,processing
6446,5.94,2907,1.41,swinging
6447,5.92,2908,1.65,1970's
6448,5.92,2909,1.38,aides
6449,5.92,2910,1.63,bank
6450,5.92,2911,1.24,banks
6451,5.92,2912,2.39,beer
6452,5.92,2913,2.14,boobs
6453,5.92,2914,1.24,capital
6454,5.92,2915,1.18,chapters
6455,5.92,2916,1.85,chicks
6456,5.92,2917,1.4,chiefs
6457,5.92,2918,2.27,christianity
6458,5.92,2919,1.38,citizen
6459,5.92,2920,1.65,collections
6460,5.92,2921,1.38,conclude
6461,5.92,2922,1.14,constant
6462,5.92,2923,1.01,covered
6463,5.92,2924,1.18,devices
6464,5.92,2925,1.21,diagram
6465,5.92,2926,1.38,directors
6466,5.92,2927,1.54,doubtless
6467,5.92,2928,1.68,equity
6468,5.92,2929,1.24,fields
6469,5.92,2930,1.86,florence
6470,5.92,2931,1.12,forecast
6471,5.92,2932,1.08,get
6472,5.92,2933,1.21,group
6473,5.92,2934,1.34,guy
6474,5.92,2935,1.66,hah
6475,5.92,2936,1.78,harvard
6476,5.92,2937,1.58,historic
6477,5.92,2938,1.34,i
6478,5.92,2939,1.71,laboratory
6479,5.92,2940,1.56,linux
6480,5.92,2941,1.28,opens
6481,5.92,2942,1.41,orlando
6482,5.92,2943,1.14,pants
6483,5.92,2944,1.07,patterns
6484,5.92,2945,1.35,private
6485,5.92,2946,1.18,publishing
6486,5.92,2947,2.17,raining
6487,5.92,2948,1.44,residential
6488,5.92,2949,2.12,retirement
6489,5.92,2950,1.45,runnin
6490,5.92,2951,1.37,salon
6491,5.92,2952,0.92,sends
6492,5.92,2953,1.26,shorts
6493,5.92,2954,1.07,shown
6494,5.92,2955,1.52,skinny
6495,5.92,2956,1.12,solid
6496,5.92,2957,1.7,stoked
6497,5.92,2958,1.31,substantially
6498,5.92,2959,1.94,teen
6499,5.92,2960,1.28,theatrical
6500,5.92,2961,1.48,toyota
6501,5.92,2962,1.08,translated
6502,5.92,2963,1.37,tribe
6503,5.92,2964,1.29,umbrella
6504,5.92,2965,1.77,vienna
6505,5.92,2966,1.01,views
6506,5.92,2967,1.71,viva
6507,5.92,2968,1.55,washed
6508,5.92,2969,1.14,wholly
6509,5.92,2970,1.47,alternatives
6510,5.92,2971,1.34,applies
6511,5.92,2972,1.29,generated
6512,5.92,2973,1.15,merchant
6513,5.92,2974,1.9,missionary
6514,5.92,2975,1.27,vine
6515,5.91,2976,1.34,vive
6516,5.9,2977,0.97,add
6517,5.9,2978,1.3,addition
6518,5.9,2979,1.52,alike
6519,5.9,2980,1.43,attributed
6520,5.9,2981,1.39,blu-ray
6521,5.9,2982,1.04,both
6522,5.9,2983,1.33,brought
6523,5.9,2984,1.17,buyers
6524,5.9,2985,1.69,chillin
6525,5.9,2986,1.34,co-op
6526,5.9,2987,1.33,conception
6527,5.9,2988,1.22,conclusions
6528,5.9,2989,1.07,considered
6529,5.9,2990,1.56,daughter-in-law
6530,5.9,2991,1.39,diaries
6531,5.9,2992,1.9,dividend
6532,5.9,2993,1.64,doe
6533,5.9,2994,1.52,establish
6534,5.9,2995,1.68,exist
6535,5.9,2996,1.25,existence
6536,5.9,2997,0.97,expect
6537,5.9,2998,1.33,fact
6538,5.9,2999,1.07,featured
6539,5.9,3000,1.13,feel
6540,5.9,3001,1.81,gin
6541,5.9,3002,1.33,grew
6542,5.9,3003,1.07,hand
6543,5.9,3004,1.39,hosting
6544,5.9,3005,1.61,legacy
6545,5.9,3006,1.42,letters
6546,5.9,3007,1.07,lip
6547,5.9,3008,1.56,lolz
6548,5.9,3009,1.67,magazine
6549,5.9,3010,1.11,majority
6550,5.9,3011,1.4,mall
6551,5.9,3012,1.4,man
6552,5.9,3013,1.42,modest
6553,5.9,3014,2.29,naked
6554,5.9,3015,1.59,neighbors
6555,5.9,3016,1.37,nokia
6556,5.9,3017,1.39,notebook
6557,5.9,3018,1.37,now
6558,5.9,3019,1.43,pass
6559,5.9,3020,1.59,peak
6560,5.9,3021,0.97,permit
6561,5.9,3022,1.07,personally
6562,5.9,3023,1.68,planes
6563,5.9,3024,1.27,ratings
6564,5.9,3025,1.15,recording
6565,5.9,3026,0.95,replies
6566,5.9,3027,1.37,results
6567,5.9,3028,1.04,retail
6568,5.9,3029,1.22,scenes
6569,5.9,3030,1.13,scores
6570,5.9,3031,1.27,seattle
6571,5.9,3032,1.5,settlement
6572,5.9,3033,1.22,speak
6573,5.9,3034,1.76,stanford
6574,5.9,3035,1.47,strategic
6575,5.9,3036,1.11,symbols
6576,5.9,3037,1.27,talked
6577,5.9,3038,0.86,thousand
6578,5.9,3039,1.05,twenty
6579,5.9,3040,2.18,winter
6580,5.9,3041,1.15,yeah
6581,5.9,3042,1.36,angle
6582,5.9,3043,1.39,bun
6583,5.9,3044,1.1,displayed
6584,5.9,3045,1.34,dolly
6585,5.9,3046,1.49,illustrate
6586,5.9,3047,1.42,pockets
6587,5.9,3048,1.76,puppet
6588,5.9,3049,1.34,sensory
6589,5.9,3050,1.46,grande
6590,5.9,3051,1.21,mixture
6591,5.9,3052,1.42,myth
6592,5.89,3053,1.4,admiral
6593,5.89,3054,1.31,intensity
6594,5.88,3055,1.26,access
6595,5.88,3056,1.24,adobe
6596,5.88,3057,1.85,airport
6597,5.88,3058,1.15,allied
6598,5.88,3059,1.06,applications
6599,5.88,3060,1.38,architects
6600,5.88,3061,1.88,audio
6601,5.88,3062,1.29,austria
6602,5.88,3063,1.47,celeb
6603,5.88,3064,1.12,chosen
6604,5.88,3065,1.27,city's
6605,5.88,3066,1.06,coordinator
6606,5.88,3067,1.48,cyber
6607,5.88,3068,1.89,deserves
6608,5.88,3069,1.41,distinguish
6609,5.88,3070,1.42,drivin
6610,5.88,3071,1.12,entire
6611,5.88,3072,1.35,evidently
6612,5.88,3073,1.15,expanded
6613,5.88,3074,0.96,feedback
6614,5.88,3075,1.19,field
6615,5.88,3076,1.6,flew
6616,5.88,3077,1.12,founder
6617,5.88,3078,1.38,hip
6618,5.88,3079,1.52,includes
6619,5.88,3080,1.32,keeps
6620,5.88,3081,1.32,leaders
6621,5.88,3082,2.04,lmaooo
6622,5.88,3083,1.41,mary
6623,5.88,3084,1.64,mood
6624,5.88,3085,1.41,mrs
6625,5.88,3086,1.42,october
6626,5.88,3087,1.21,organism
6627,5.88,3088,1.19,outlook
6628,5.88,3089,1.57,philharmonic
6629,5.88,3090,1.22,physical
6630,5.88,3091,1.33,poland
6631,5.88,3092,1.12,primary
6632,5.88,3093,0.96,printed
6633,5.88,3094,2.15,privacy
6634,5.88,3095,1.32,pro
6635,5.88,3096,1.36,producer
6636,5.88,3097,1.36,railroad
6637,5.88,3098,1.39,researchers
6638,5.88,3099,1.1,scout
6639,5.88,3100,1.32,sequence
6640,5.88,3101,1.38,sovereign
6641,5.88,3102,1.12,speaking
6642,5.88,3103,1.41,sustained
6643,5.88,3104,1.53,town
6644,5.88,3105,1.91,twilight
6645,5.88,3106,1.24,victoria
6646,5.88,3107,1.52,weather
6647,5.88,3108,1.33,whole
6648,5.88,3109,1.56,yeh
6649,5.88,3110,1.72,pun
6650,5.88,3111,1.22,demonstration
6651,5.88,3112,1.88,misty
6652,5.88,3113,1.75,sovereignty
6653,5.88,3114,1.73,scripture
6654,5.88,3115,1.82,sleigh
6655,5.87,3116,1.16,flex
6656,5.86,3117,1.31,2morrow
6657,5.86,3118,1.65,adopted
6658,5.86,3119,1.11,aim
6659,5.86,3120,1.21,amounts
6660,5.86,3121,1.29,applied
6661,5.86,3122,1.12,arrangement
6662,5.86,3123,1.18,articles
6663,5.86,3124,1.21,balls
6664,5.86,3125,1.6,barbie
6665,5.86,3126,1.85,bear
6666,5.86,3127,1.94,boogie
6667,5.86,3128,1.4,bridge
6668,5.86,3129,1.37,brooks
6669,5.86,3130,1.53,brother-in-law
6670,5.86,3131,1.43,chrome
6671,5.86,3132,1.64,club
6672,5.86,3133,1.32,columbus
6673,5.86,3134,1.48,connect
6674,5.86,3135,1.6,constitutional
6675,5.86,3136,1.09,contemporary
6676,5.86,3137,1.37,country's
6677,5.86,3138,1.67,credit
6678,5.86,3139,1.34,credits
6679,5.86,3140,1.48,curve
6680,5.86,3141,1.54,diverse
6681,5.86,3142,1.5,dj
6682,5.86,3143,1.63,effort
6683,5.86,3144,1.48,engineering
6684,5.86,3145,0.97,equipment
6685,5.86,3146,1.18,figures
6686,5.86,3147,1.54,freeway
6687,5.86,3148,1.09,front-page
6688,5.86,3149,1.28,frontier
6689,5.86,3150,1.54,hotter
6690,5.86,3151,1.65,household
6691,5.86,3152,1.75,integration
6692,5.86,3153,0.97,introduce
6693,5.86,3154,1.16,japan's
6694,5.86,3155,1.4,jennifer
6695,5.86,3156,1.07,keep
6696,5.86,3157,0.9,layout
6697,5.86,3158,1.5,lens
6698,5.86,3159,1.48,leo
6699,5.86,3160,1.36,located
6700,5.86,3161,1.53,metro
6701,5.86,3162,1.21,newman
6702,5.86,3163,1.5,nut
6703,5.86,3164,1.63,nuts
6704,5.86,3165,1.07,observations
6705,5.86,3166,1.34,obtain
6706,5.86,3167,1.43,pc
6707,5.86,3168,1.12,position
6708,5.86,3169,1.8,potter
6709,5.86,3170,2.11,president
6710,5.86,3171,1.23,productions
6711,5.86,3172,1.57,property
6712,5.86,3173,1.37,pumping
6713,5.86,3174,1.48,revelation
6714,5.86,3175,1.09,road
6715,5.86,3176,1.58,sand
6716,5.86,3177,1.05,seat
6717,5.86,3178,1.58,services
6718,5.86,3179,1.28,sound
6719,5.86,3180,1.59,survival
6720,5.86,3181,1.55,teens
6721,5.86,3182,1.11,thursday
6722,5.86,3183,1.5,trained
6723,5.86,3184,1.2,variations
6724,5.86,3185,1.28,viewers
6725,5.86,3186,1.31,wrapped
6726,5.86,3187,1.31,attitudes
6727,5.86,3188,1.59,autonomy
6728,5.86,3189,1.29,concentrated
6729,5.86,3190,1.34,deeper
6730,5.86,3191,1.02,fifteen
6731,5.86,3192,1.34,fourteen
6732,5.86,3193,1.38,gum
6733,5.86,3194,1.17,liquid
6734,5.86,3195,1.26,organizational
6735,5.86,3196,1.38,output
6736,5.86,3197,1.61,phenomena
6737,5.86,3198,1.51,seal
6738,5.85,3199,1.56,concentration
6739,5.85,3200,1.41,props
6740,5.85,3201,1.52,construct
6741,5.84,3202,1.3,amount
6742,5.84,3203,1.56,angeles
6743,5.84,3204,0.82,appear
6744,5.84,3205,1.02,arena
6745,5.84,3206,1.65,banking
6746,5.84,3207,1.73,baseball
6747,5.84,3208,1.04,begun
6748,5.84,3209,1.61,being
6749,5.84,3210,1.84,benz
6750,5.84,3211,1.77,blogs
6751,5.84,3212,1.78,buck
6752,5.84,3213,1.86,canadian
6753,5.84,3214,1.54,checks
6754,5.84,3215,1.53,chicago
6755,5.84,3216,1.18,circles
6756,5.84,3217,1.33,classes
6757,5.84,3218,1.13,colorado
6758,5.84,3219,1.2,coming
6759,5.84,3220,1.02,conducting
6760,5.84,3221,1.56,crossword
6761,5.84,3222,1.82,curry
6762,5.84,3223,1.25,decide
6763,5.84,3224,1.15,descriptions
6764,5.84,3225,1.5,desktop
6765,5.84,3226,1.04,element
6766,5.84,3227,1.28,enter
6767,5.84,3228,1.94,escaped
6768,5.84,3229,1.33,ethnic
6769,5.84,3230,1.45,experimental
6770,5.84,3231,1.72,feelings
6771,5.84,3232,1.8,germans
6772,5.84,3233,1.3,gets
6773,5.84,3234,1.27,grain
6774,5.84,3235,1.43,grammar
6775,5.84,3236,1.58,gravity
6776,5.84,3237,1.2,hear
6777,5.84,3238,1.08,her
6778,5.84,3239,1.5,history
6779,5.84,3240,1.0,individuals
6780,5.84,3241,1.04,landed
6781,5.84,3242,1.33,lands
6782,5.84,3243,1.5,lays
6783,5.84,3244,1.67,maryland
6784,5.84,3245,1.42,matrix
6785,5.84,3246,1.72,mexico
6786,5.84,3247,1.25,nationwide
6787,5.84,3248,1.82,ooh
6788,5.84,3249,1.82,oral
6789,5.84,3250,1.06,patents
6790,5.84,3251,1.13,poster
6791,5.84,3252,1.33,producing
6792,5.84,3253,1.52,programming
6793,5.84,3254,1.92,prophet
6794,5.84,3255,1.56,provisions
6795,5.84,3256,1.48,puff
6796,5.84,3257,1.22,quartet
6797,5.84,3258,1.08,realize
6798,5.84,3259,1.49,really
6799,5.84,3260,1.15,responses
6800,5.84,3261,0.93,sample
6801,5.84,3262,1.45,shoe
6802,5.84,3263,0.84,showing
6803,5.84,3264,1.33,ski
6804,5.84,3265,1.54,stages
6805,5.84,3266,1.09,stored
6806,5.84,3267,1.31,suggestion
6807,5.84,3268,1.36,tall
6808,5.84,3269,1.91,telephone
6809,5.84,3270,1.11,theoretical
6810,5.84,3271,1.57,uk
6811,5.84,3272,1.56,urban
6812,5.84,3273,1.22,watching
6813,5.84,3274,1.74,web
6814,5.84,3275,1.36,absorption
6815,5.84,3276,1.4,constructed
6816,5.84,3277,1.3,dimensions
6817,5.84,3278,1.46,examples
6818,5.84,3279,1.2,interpretation
6819,5.84,3280,1.4,programme
6820,5.84,3281,1.31,relating
6821,5.84,3282,1.4,shades
6822,5.84,3283,1.45,subtle
6823,5.83,3284,1.26,instruction
6824,5.83,3285,1.31,rotation
6825,5.83,3286,1.32,wagon
6826,5.82,3287,1.22,10pm
6827,5.82,3288,1.44,7-9pm
6828,5.82,3289,0.8,apply
6829,5.82,3290,1.4,arising
6830,5.82,3291,1.8,bar
6831,5.82,3292,0.92,becoming
6832,5.82,3293,1.48,blogging
6833,5.82,3294,1.1,closer
6834,5.82,3295,1.0,come
6835,5.82,3296,1.34,communications
6836,5.82,3297,1.12,connection
6837,5.82,3298,1.67,consistent
6838,5.82,3299,1.47,cow
6839,5.82,3300,1.14,detail
6840,5.82,3301,1.64,diplomatic
6841,5.82,3302,1.29,east
6842,5.82,3303,1.57,eatin
6843,5.82,3304,1.44,emphasized
6844,5.82,3305,1.51,endowment
6845,5.82,3306,1.02,entered
6846,5.82,3307,1.35,expressed
6847,5.82,3308,1.47,fig
6848,5.82,3309,0.85,have
6849,5.82,3310,1.48,hearing
6850,5.82,3311,2.06,homey
6851,5.82,3312,1.34,hundred
6852,5.82,3313,1.81,investment
6853,5.82,3314,1.34,involved
6854,5.82,3315,1.59,irish
6855,5.82,3316,1.57,jean
6856,5.82,3317,1.06,key
6857,5.82,3318,1.24,landing
6858,5.82,3319,1.6,lived
6859,5.82,3320,1.49,maine
6860,5.82,3321,1.04,maker
6861,5.82,3322,1.44,many
6862,5.82,3323,0.92,met
6863,5.82,3324,1.26,montreal
6864,5.82,3325,1.32,nashville
6865,5.82,3326,1.34,opinion
6866,5.82,3327,1.86,owl
6867,5.82,3328,1.19,pair
6868,5.82,3329,1.16,path
6869,5.82,3330,1.37,peoples
6870,5.82,3331,1.75,philosophers
6871,5.82,3332,1.08,publisher
6872,5.82,3333,1.45,quickly
6873,5.82,3334,1.38,realised
6874,5.82,3335,1.17,regarded
6875,5.82,3336,1.64,royal
6876,5.82,3337,1.61,sane
6877,5.82,3338,1.57,sister-in-law
